Unnamed: 0,X,id,date,time,name,size,type,price,month_name
27082,27082,2015-011707,2015-07-15,12:39:00,pepperoni,S,classic,9.75,July
27083,27083,2015-011707,2015-07-15,12:39:00,bbq_ckn,L,chicken,20.75,July
27084,27084,2015-011708,2015-07-15,13:00:12,hawaiian,L,classic,16.5,July
27085,27085,2015-011709,2015-07-15,13:04:29,four_cheese,L,veggie,17.95,July
27086,27086,2015-011709,2015-07-15,13:04:29,napolitana,S,classic,12.0,July
27087,27087,2015-011709,2015-07-15,13:04:29,spin_pesto,S,veggie,12.5,July
27088,27088,2015-011710,2015-07-15,13:27:50,spin_pesto,S,veggie,12.5,July
27089,27089,2015-011710,2015-07-15,13:27:50,spin_pesto,S,veggie,12.5,July
27090,27090,2015-011711,2015-07-15,13:31:07,mediterraneo,S,veggie,12.0,July
27091,27091,2015-011712,2015-07-15,13:35:26,classic_dlx,M,classic,16.0,July
27092,27092,2015-011712,2015-07-15,13:35:26,ital_veggie,S,veggie,12.75,July
27093,27093,2015-011712,2015-07-15,13:35:26,cali_ckn,M,chicken,16.75,July
27094,27094,2015-011712,2015-07-15,13:35:26,bbq_ckn,S,chicken,12.75,July
27095,27095,2015-011713,2015-07-15,13:43:22,spinach_fet,M,veggie,16.0,July
27096,27096,2015-011714,2015-07-15,13:53:01,bbq_ckn,S,chicken,12.75,July
27097,27097,2015-011714,2015-07-15,13:53:01,mediterraneo,L,veggie,20.25,July
27098,27098,2015-011715,2015-07-15,14:25:22,four_cheese,L,veggie,17.95,July
27099,27099,2015-011715,2015-07-15,14:25:22,ital_veggie,M,veggie,16.75,July
27100,27100,2015-011715,2015-07-15,14:25:22,sicilian,M,supreme,16.25,July
27101,27101,2015-011715,2015-07-15,14:25:22,the_greek,L,classic,20.5,July
27102,27102,2015-011715,2015-07-15,14:25:22,thai_ckn,M,chicken,16.75,July
27103,27103,2015-011715,2015-07-15,14:25:22,spinach_fet,M,veggie,16.0,July
27104,27104,2015-011715,2015-07-15,14:25:22,ital_supr,L,supreme,20.75,July
27105,27105,2015-011715,2015-07-15,14:25:22,big_meat,S,classic,12.0,July
27106,27106,2015-011715,2015-07-15,14:25:22,pepperoni,M,classic,12.5,July
27107,27107,2015-011715,2015-07-15,14:25:22,cali_ckn,S,chicken,12.75,July
27108,27108,2015-011715,2015-07-15,14:25:22,spinach_supr,S,supreme,12.5,July
27109,27109,2015-011716,2015-07-15,14:31:06,four_cheese,L,veggie,17.95,July
27110,27110,2015-011716,2015-07-15,14:31:06,four_cheese,L,veggie,17.95,July
27111,27111,2015-011717,2015-07-15,14:35:07,thai_ckn,S,chicken,12.75,July
27112,27112,2015-011717,2015-07-15,14:35:07,napolitana,M,classic,16.0,July
27113,27113,2015-011717,2015-07-15,14:35:07,classic_dlx,M,classic,16.0,July
27114,27114,2015-011717,2015-07-15,14:35:07,peppr_salami,M,supreme,16.5,July
27115,27115,2015-011718,2015-07-15,15:17:43,big_meat,S,classic,12.0,July
27116,27116,2015-011718,2015-07-15,15:17:43,classic_dlx,S,classic,12.0,July
27117,27117,2015-011718,2015-07-15,15:17:43,calabrese,M,supreme,16.25,July
27118,27118,2015-011718,2015-07-15,15:17:43,cali_ckn,L,chicken,20.75,July
27119,27119,2015-011719,2015-07-15,15:36:23,four_cheese,L,veggie,17.95,July
27120,27120,2015-011719,2015-07-15,15:36:23,ital_veggie,L,veggie,21.0,July
27121,27121,2015-011720,2015-07-15,15:39:58,four_cheese,M,veggie,14.75,July
27122,27122,2015-011721,2015-07-15,15:45:33,pepperoni,L,classic,15.25,July
27123,27123,2015-011721,2015-07-15,15:45:33,spicy_ital,S,supreme,12.5,July
27124,27124,2015-011721,2015-07-15,15:45:33,spicy_ital,L,supreme,20.75,July
27125,27125,2015-011722,2015-07-15,15:53:07,ital_cpcllo,L,classic,20.5,July
27126,27126,2015-011722,2015-07-15,15:53:07,sicilian,S,supreme,12.25,July
27127,27127,2015-011722,2015-07-15,15:53:07,spinach_fet,M,veggie,16.0,July
27128,27128,2015-011722,2015-07-15,15:53:07,peppr_salami,L,supreme,20.75,July
27129,27129,2015-011723,2015-07-15,15:59:22,sicilian,L,supreme,20.25,July
27130,27130,2015-011723,2015-07-15,15:59:22,veggie_veg,S,veggie,12.0,July
27131,27131,2015-011724,2015-07-15,16:01:38,pep_msh_pep,L,classic,17.5,July
27132,27132,2015-011724,2015-07-15,16:01:38,napolitana,S,classic,12.0,July
27133,27133,2015-011725,2015-07-15,16:03:05,bbq_ckn,S,chicken,12.75,July
27134,27134,2015-011725,2015-07-15,16:03:05,classic_dlx,M,classic,16.0,July
27135,27135,2015-011726,2015-07-15,16:07:09,veggie_veg,L,veggie,20.25,July
27136,27136,2015-011726,2015-07-15,16:07:09,spicy_ital,M,supreme,16.5,July
27137,27137,2015-011727,2015-07-15,16:10:24,spinach_supr,L,supreme,20.75,July
27138,27138,2015-011727,2015-07-15,16:10:24,classic_dlx,M,classic,16.0,July
27139,27139,2015-011727,2015-07-15,16:10:24,pepperoni,M,classic,12.5,July
27140,27140,2015-011728,2015-07-15,16:26:22,soppressata,L,supreme,20.75,July
27141,27141,2015-011728,2015-07-15,16:26:22,hawaiian,L,classic,16.5,July
27142,27142,2015-011728,2015-07-15,16:26:22,spinach_supr,M,supreme,16.5,July
27143,27143,2015-011728,2015-07-15,16:26:22,sicilian,L,supreme,20.25,July
27144,27144,2015-011729,2015-07-15,16:35:14,five_cheese,L,veggie,18.5,July
27145,27145,2015-011729,2015-07-15,16:35:14,bbq_ckn,M,chicken,16.75,July
27146,27146,2015-011729,2015-07-15,16:35:14,napolitana,S,classic,12.0,July
27147,27147,2015-011729,2015-07-15,16:35:14,pepperoni,M,classic,12.5,July
27148,27148,2015-011730,2015-07-15,16:42:22,spicy_ital,L,supreme,20.75,July
27149,27149,2015-011730,2015-07-15,16:42:22,mexicana,M,veggie,16.0,July
27150,27150,2015-011731,2015-07-15,16:48:35,napolitana,M,classic,16.0,July
27151,27151,2015-011731,2015-07-15,16:48:35,pep_msh_pep,L,classic,17.5,July
27152,27152,2015-011732,2015-07-15,17:14:39,four_cheese,L,veggie,17.95,July
27153,27153,2015-011732,2015-07-15,17:14:39,big_meat,S,classic,12.0,July
27154,27154,2015-011733,2015-07-15,17:17:50,sicilian,L,supreme,20.25,July
27155,27155,2015-011733,2015-07-15,17:17:50,brie_carre,S,supreme,23.65,July
27156,27156,2015-011734,2015-07-15,17:22:04,ckn_alfredo,M,chicken,16.75,July
27157,27157,2015-011734,2015-07-15,17:22:04,hawaiian,S,classic,10.5,July
27158,27158,2015-011735,2015-07-15,17:24:14,mediterraneo,M,veggie,16.0,July
27159,27159,2015-011735,2015-07-15,17:24:14,calabrese,M,supreme,16.25,July
27160,27160,2015-011736,2015-07-15,17:31:58,veggie_veg,L,veggie,20.25,July
27161,27161,2015-011736,2015-07-15,17:31:58,sicilian,S,supreme,12.25,July
27162,27162,2015-011737,2015-07-15,17:36:30,veggie_veg,L,veggie,20.25,July
27163,27163,2015-011737,2015-07-15,17:36:30,spin_pesto,L,veggie,20.75,July
27164,27164,2015-011738,2015-07-15,17:45:39,mexicana,L,veggie,20.25,July
27165,27165,2015-011738,2015-07-15,17:45:39,big_meat,S,classic,12.0,July
27166,27166,2015-011738,2015-07-15,17:45:39,pepperoni,L,classic,15.25,July
27167,27167,2015-011738,2015-07-15,17:45:39,mexicana,S,veggie,12.0,July
27168,27168,2015-011739,2015-07-15,17:50:40,pepperoni,L,classic,15.25,July
27169,27169,2015-011740,2015-07-15,18:26:50,thai_ckn,L,chicken,20.75,July
27170,27170,2015-011740,2015-07-15,18:26:50,southw_ckn,M,chicken,16.75,July
27171,27171,2015-011741,2015-07-15,18:32:58,thai_ckn,S,chicken,12.75,July
27172,27172,2015-011741,2015-07-15,18:32:58,sicilian,M,supreme,16.25,July
27173,27173,2015-011742,2015-07-15,18:34:53,mediterraneo,S,veggie,12.0,July
27174,27174,2015-011742,2015-07-15,18:34:53,spin_pesto,L,veggie,20.75,July
27175,27175,2015-011742,2015-07-15,18:34:53,soppressata,S,supreme,12.5,July
27176,27176,2015-011742,2015-07-15,18:34:53,calabrese,M,supreme,16.25,July
27177,27177,2015-011743,2015-07-15,18:58:08,ckn_pesto,M,chicken,16.75,July
27178,27178,2015-011744,2015-07-15,19:11:31,four_cheese,L,veggie,17.95,July
27179,27179,2015-011744,2015-07-15,19:11:31,spin_pesto,S,veggie,12.5,July
27180,27180,2015-011745,2015-07-15,19:33:12,pepperoni,S,classic,9.75,July
27181,27181,2015-011745,2015-07-15,19:33:12,spinach_fet,M,veggie,16.0,July
27182,27182,2015-011746,2015-07-15,20:09:24,pep_msh_pep,S,classic,11.0,July
27183,27183,2015-011747,2015-07-15,20:11:26,veggie_veg,L,veggie,20.25,July
27184,27184,2015-011747,2015-07-15,20:11:26,four_cheese,L,veggie,17.95,July
27185,27185,2015-011747,2015-07-15,20:11:26,napolitana,S,classic,12.0,July
27186,27186,2015-011747,2015-07-15,20:11:26,green_garden,S,veggie,12.0,July
27187,27187,2015-011748,2015-07-15,20:35:39,four_cheese,L,veggie,17.95,July
27188,27188,2015-011749,2015-07-15,21:08:53,peppr_salami,L,supreme,20.75,July
27189,27189,2015-011749,2015-07-15,21:08:53,the_greek,XL,classic,25.5,July
27190,27190,2015-011749,2015-07-15,21:08:53,soppressata,S,supreme,12.5,July
27191,27191,2015-011750,2015-07-15,21:38:29,five_cheese,L,veggie,18.5,July
27192,27192,2015-011751,2015-07-15,21:45:35,spinach_fet,M,veggie,16.0,July
27193,27193,2015-011751,2015-07-15,21:45:35,big_meat,S,classic,12.0,July
27194,27194,2015-011751,2015-07-15,21:45:35,napolitana,S,classic,12.0,July
27195,27195,2015-011751,2015-07-15,21:45:35,bbq_ckn,L,chicken,20.75,July
27196,27196,2015-011752,2015-07-15,21:47:30,the_greek,XL,classic,25.5,July
27197,27197,2015-011753,2015-07-15,22:10:11,ital_supr,M,supreme,16.5,July
27198,27198,2015-011753,2015-07-15,22:10:11,classic_dlx,M,classic,16.0,July
27199,27199,2015-011753,2015-07-15,22:10:11,spinach_supr,M,supreme,16.5,July
27200,27200,2015-011753,2015-07-15,22:10:11,thai_ckn,L,chicken,20.75,July
27201,27201,2015-011754,2015-07-15,22:16:31,ital_supr,M,supreme,16.5,July
27202,27202,2015-011755,2015-07-15,22:56:31,four_cheese,L,veggie,17.95,July
27203,27203,2015-011755,2015-07-15,22:56:31,prsc_argla,S,supreme,12.5,July
27204,27204,2015-011755,2015-07-15,22:56:31,green_garden,M,veggie,16.0,July
27205,27205,2015-011755,2015-07-15,22:56:31,thai_ckn,S,chicken,12.75,July
27206,27206,2015-011756,2015-07-16,11:18:22,five_cheese,L,veggie,18.5,July
27207,27207,2015-011757,2015-07-16,11:25:03,classic_dlx,M,classic,16.0,July
27208,27208,2015-011758,2015-07-16,11:30:31,peppr_salami,S,supreme,12.5,July
27209,27209,2015-011758,2015-07-16,11:30:31,cali_ckn,M,chicken,16.75,July
27210,27210,2015-011759,2015-07-16,11:46:55,spicy_ital,L,supreme,20.75,July
27211,27211,2015-011760,2015-07-16,12:04:45,big_meat,S,classic,12.0,July
27212,27212,2015-011760,2015-07-16,12:04:45,four_cheese,L,veggie,17.95,July
27213,27213,2015-011761,2015-07-16,12:06:18,pepperoni,M,classic,12.5,July
27214,27214,2015-011761,2015-07-16,12:06:18,spinach_supr,M,supreme,16.5,July
27215,27215,2015-011761,2015-07-16,12:06:18,four_cheese,M,veggie,14.75,July
27216,27216,2015-011762,2015-07-16,12:15:21,mexicana,M,veggie,16.0,July
27217,27217,2015-011762,2015-07-16,12:15:21,big_meat,S,classic,12.0,July
27218,27218,2015-011763,2015-07-16,12:19:28,spicy_ital,S,supreme,12.5,July
27219,27219,2015-011763,2015-07-16,12:19:28,napolitana,L,classic,20.5,July
27220,27220,2015-011763,2015-07-16,12:19:28,bbq_ckn,L,chicken,20.75,July
27221,27221,2015-011763,2015-07-16,12:19:28,mexicana,S,veggie,12.0,July
27222,27222,2015-011764,2015-07-16,12:39:01,ital_cpcllo,M,classic,16.0,July
27223,27223,2015-011764,2015-07-16,12:39:01,cali_ckn,M,chicken,16.75,July
27224,27224,2015-011764,2015-07-16,12:39:01,cali_ckn,M,chicken,16.75,July
27225,27225,2015-011764,2015-07-16,12:39:01,bbq_ckn,M,chicken,16.75,July
27226,27226,2015-011765,2015-07-16,12:42:51,classic_dlx,M,classic,16.0,July
27227,27227,2015-011766,2015-07-16,12:46:46,thai_ckn,S,chicken,12.75,July
27228,27228,2015-011766,2015-07-16,12:46:46,classic_dlx,S,classic,12.0,July
27229,27229,2015-011766,2015-07-16,12:46:46,veggie_veg,S,veggie,12.0,July
27230,27230,2015-011767,2015-07-16,12:59:05,ital_supr,M,supreme,16.5,July
27231,27231,2015-011767,2015-07-16,12:59:05,big_meat,S,classic,12.0,July
27232,27232,2015-011767,2015-07-16,12:59:05,cali_ckn,L,chicken,20.75,July
27233,27233,2015-011767,2015-07-16,12:59:05,big_meat,S,classic,12.0,July
27234,27234,2015-011767,2015-07-16,12:59:05,five_cheese,L,veggie,18.5,July
27235,27235,2015-011767,2015-07-16,12:59:05,spinach_supr,L,supreme,20.75,July
27236,27236,2015-011767,2015-07-16,12:59:05,cali_ckn,L,chicken,20.75,July
27237,27237,2015-011767,2015-07-16,12:59:05,four_cheese,L,veggie,17.95,July
27238,27238,2015-011767,2015-07-16,12:59:05,spinach_supr,L,supreme,20.75,July
27239,27239,2015-011767,2015-07-16,12:59:05,sicilian,M,supreme,16.25,July
27240,27240,2015-011767,2015-07-16,12:59:05,ckn_pesto,L,chicken,20.75,July
27241,27241,2015-011767,2015-07-16,12:59:05,spicy_ital,L,supreme,20.75,July
27242,27242,2015-011767,2015-07-16,12:59:05,peppr_salami,M,supreme,16.5,July
27243,27243,2015-011767,2015-07-16,12:59:05,bbq_ckn,M,chicken,16.75,July
27244,27244,2015-011768,2015-07-16,13:06:03,thai_ckn,L,chicken,20.75,July
27245,27245,2015-011769,2015-07-16,13:22:39,sicilian,S,supreme,12.25,July
27246,27246,2015-011770,2015-07-16,13:37:06,napolitana,M,classic,16.0,July
27247,27247,2015-011770,2015-07-16,13:37:06,sicilian,M,supreme,16.25,July
27248,27248,2015-011770,2015-07-16,13:37:06,ital_veggie,L,veggie,21.0,July
27249,27249,2015-011771,2015-07-16,14:01:07,four_cheese,L,veggie,17.95,July
27250,27250,2015-011772,2015-07-16,14:06:56,the_greek,S,classic,12.0,July
27251,27251,2015-011772,2015-07-16,14:06:56,the_greek,XL,classic,25.5,July
27252,27252,2015-011773,2015-07-16,14:18:57,pepperoni,L,classic,15.25,July
27253,27253,2015-011773,2015-07-16,14:18:57,soppressata,L,supreme,20.75,July
27254,27254,2015-011774,2015-07-16,14:19:50,bbq_ckn,M,chicken,16.75,July
27255,27255,2015-011775,2015-07-16,14:33:50,hawaiian,M,classic,13.25,July
27256,27256,2015-011775,2015-07-16,14:33:50,cali_ckn,L,chicken,20.75,July
27257,27257,2015-011776,2015-07-16,15:14:39,five_cheese,L,veggie,18.5,July
27258,27258,2015-011776,2015-07-16,15:14:39,ital_cpcllo,S,classic,12.0,July
27259,27259,2015-011777,2015-07-16,15:24:35,southw_ckn,L,chicken,20.75,July
27260,27260,2015-011777,2015-07-16,15:24:35,mediterraneo,S,veggie,12.0,July
27261,27261,2015-011778,2015-07-16,15:29:14,big_meat,S,classic,12.0,July
27262,27262,2015-011778,2015-07-16,15:29:14,soppressata,L,supreme,20.75,July
27263,27263,2015-011778,2015-07-16,15:29:14,calabrese,M,supreme,16.25,July
27264,27264,2015-011778,2015-07-16,15:29:14,mediterraneo,L,veggie,20.25,July
27265,27265,2015-011779,2015-07-16,15:58:44,bbq_ckn,L,chicken,20.75,July
27266,27266,2015-011779,2015-07-16,15:58:44,pepperoni,M,classic,12.5,July
27267,27267,2015-011779,2015-07-16,15:58:44,pepperoni,L,classic,15.25,July
27268,27268,2015-011780,2015-07-16,16:02:24,southw_ckn,L,chicken,20.75,July
27269,27269,2015-011780,2015-07-16,16:02:24,napolitana,L,classic,20.5,July
27270,27270,2015-011780,2015-07-16,16:02:24,soppressata,L,supreme,20.75,July
27271,27271,2015-011781,2015-07-16,16:13:59,ital_supr,L,supreme,20.75,July
27272,27272,2015-011781,2015-07-16,16:13:59,spin_pesto,L,veggie,20.75,July
27273,27273,2015-011782,2015-07-16,16:14:04,green_garden,M,veggie,16.0,July
27274,27274,2015-011782,2015-07-16,16:14:04,sicilian,M,supreme,16.25,July
27275,27275,2015-011783,2015-07-16,16:17:15,peppr_salami,L,supreme,20.75,July
27276,27276,2015-011784,2015-07-16,16:21:43,cali_ckn,M,chicken,16.75,July
27277,27277,2015-011784,2015-07-16,16:21:43,spinach_fet,S,veggie,12.0,July
27278,27278,2015-011784,2015-07-16,16:21:43,pepperoni,L,classic,15.25,July
27279,27279,2015-011785,2015-07-16,16:33:13,peppr_salami,S,supreme,12.5,July
27280,27280,2015-011785,2015-07-16,16:33:13,ital_cpcllo,M,classic,16.0,July
27281,27281,2015-011786,2015-07-16,16:37:02,mexicana,L,veggie,20.25,July
27282,27282,2015-011786,2015-07-16,16:37:02,ital_supr,L,supreme,20.75,July
27283,27283,2015-011786,2015-07-16,16:37:02,ital_cpcllo,S,classic,12.0,July
27284,27284,2015-011787,2015-07-16,16:45:54,thai_ckn,L,chicken,20.75,July
27285,27285,2015-011787,2015-07-16,16:45:54,ckn_alfredo,M,chicken,16.75,July
27286,27286,2015-011787,2015-07-16,16:45:54,peppr_salami,M,supreme,16.5,July
27287,27287,2015-011788,2015-07-16,17:21:55,bbq_ckn,M,chicken,16.75,July
27288,27288,2015-011788,2015-07-16,17:21:55,spinach_fet,L,veggie,20.25,July
27289,27289,2015-011788,2015-07-16,17:21:55,spicy_ital,L,supreme,20.75,July
27290,27290,2015-011788,2015-07-16,17:21:55,pep_msh_pep,S,classic,11.0,July
27291,27291,2015-011789,2015-07-16,17:29:23,four_cheese,L,veggie,17.95,July
27292,27292,2015-011789,2015-07-16,17:29:23,the_greek,L,classic,20.5,July
27293,27293,2015-011789,2015-07-16,17:29:23,ital_cpcllo,L,classic,20.5,July
27294,27294,2015-011789,2015-07-16,17:29:23,hawaiian,L,classic,16.5,July
27295,27295,2015-011790,2015-07-16,17:30:17,ital_cpcllo,M,classic,16.0,July
27296,27296,2015-011790,2015-07-16,17:30:17,ital_cpcllo,S,classic,12.0,July
27297,27297,2015-011791,2015-07-16,17:31:00,pepperoni,L,classic,15.25,July
27298,27298,2015-011792,2015-07-16,17:47:44,spinach_fet,S,veggie,12.0,July
27299,27299,2015-011793,2015-07-16,17:52:14,veggie_veg,L,veggie,20.25,July
27300,27300,2015-011793,2015-07-16,17:52:14,prsc_argla,L,supreme,20.75,July
27301,27301,2015-011794,2015-07-16,18:02:45,sicilian,L,supreme,20.25,July
27302,27302,2015-011794,2015-07-16,18:02:45,bbq_ckn,M,chicken,16.75,July
27303,27303,2015-011794,2015-07-16,18:02:45,thai_ckn,M,chicken,16.75,July
27304,27304,2015-011794,2015-07-16,18:02:45,bbq_ckn,L,chicken,20.75,July
27305,27305,2015-011795,2015-07-16,18:14:42,spicy_ital,S,supreme,12.5,July
27306,27306,2015-011795,2015-07-16,18:14:42,ckn_pesto,L,chicken,20.75,July
27307,27307,2015-011795,2015-07-16,18:14:42,the_greek,S,classic,12.0,July
27308,27308,2015-011796,2015-07-16,18:23:08,ital_veggie,S,veggie,12.75,July
27309,27309,2015-011796,2015-07-16,18:23:08,peppr_salami,M,supreme,16.5,July
27310,27310,2015-011797,2015-07-16,18:24:13,cali_ckn,S,chicken,12.75,July
27311,27311,2015-011797,2015-07-16,18:24:13,calabrese,M,supreme,16.25,July
27312,27312,2015-011797,2015-07-16,18:24:13,hawaiian,S,classic,10.5,July
27313,27313,2015-011797,2015-07-16,18:24:13,hawaiian,L,classic,16.5,July
27314,27314,2015-011798,2015-07-16,18:36:26,thai_ckn,L,chicken,20.75,July
27315,27315,2015-011799,2015-07-16,19:34:18,spicy_ital,L,supreme,20.75,July
27316,27316,2015-011799,2015-07-16,19:34:18,bbq_ckn,S,chicken,12.75,July
27317,27317,2015-011799,2015-07-16,19:34:18,four_cheese,L,veggie,17.95,July
27318,27318,2015-011799,2015-07-16,19:34:18,ital_supr,M,supreme,16.5,July
27319,27319,2015-011800,2015-07-16,19:41:58,pepperoni,M,classic,12.5,July
27320,27320,2015-011800,2015-07-16,19:41:58,thai_ckn,M,chicken,16.75,July
27321,27321,2015-011801,2015-07-16,19:48:21,veggie_veg,M,veggie,16.0,July
27322,27322,2015-011801,2015-07-16,19:48:21,thai_ckn,L,chicken,20.75,July
27323,27323,2015-011801,2015-07-16,19:48:21,spinach_supr,M,supreme,16.5,July
27324,27324,2015-011801,2015-07-16,19:48:21,hawaiian,M,classic,13.25,July
27325,27325,2015-011802,2015-07-16,19:56:13,ckn_alfredo,M,chicken,16.75,July
27326,27326,2015-011802,2015-07-16,19:56:13,ital_veggie,M,veggie,16.75,July
27327,27327,2015-011803,2015-07-16,19:58:05,five_cheese,L,veggie,18.5,July
27328,27328,2015-011803,2015-07-16,19:58:05,classic_dlx,M,classic,16.0,July
27329,27329,2015-011803,2015-07-16,19:58:05,spinach_fet,M,veggie,16.0,July
27330,27330,2015-011804,2015-07-16,20:46:14,spicy_ital,L,supreme,20.75,July
27331,27331,2015-011804,2015-07-16,20:46:14,sicilian,L,supreme,20.25,July
27332,27332,2015-011804,2015-07-16,20:46:14,spin_pesto,L,veggie,20.75,July
27333,27333,2015-011804,2015-07-16,20:46:14,ital_supr,L,supreme,20.75,July
27334,27334,2015-011805,2015-07-16,20:46:38,green_garden,M,veggie,16.0,July
27335,27335,2015-011806,2015-07-16,20:52:02,pep_msh_pep,M,classic,14.5,July
27336,27336,2015-011806,2015-07-16,20:52:02,pepperoni,M,classic,12.5,July
27337,27337,2015-011806,2015-07-16,20:52:02,sicilian,M,supreme,16.25,July
27338,27338,2015-011807,2015-07-16,21:08:49,brie_carre,S,supreme,23.65,July
27339,27339,2015-011807,2015-07-16,21:08:49,veggie_veg,L,veggie,20.25,July
27340,27340,2015-011807,2015-07-16,21:08:49,southw_ckn,M,chicken,16.75,July
27341,27341,2015-011807,2015-07-16,21:08:49,veggie_veg,M,veggie,16.0,July
27342,27342,2015-011808,2015-07-16,21:38:18,hawaiian,S,classic,10.5,July
27343,27343,2015-011809,2015-07-16,22:02:31,spin_pesto,M,veggie,16.5,July
27344,27344,2015-011810,2015-07-16,22:06:25,bbq_ckn,M,chicken,16.75,July
27345,27345,2015-011810,2015-07-16,22:06:25,southw_ckn,L,chicken,20.75,July
27346,27346,2015-011810,2015-07-16,22:06:25,thai_ckn,M,chicken,16.75,July
27347,27347,2015-011810,2015-07-16,22:06:25,thai_ckn,M,chicken,16.75,July
27348,27348,2015-011811,2015-07-16,22:24:24,spin_pesto,L,veggie,20.75,July
27349,27349,2015-011811,2015-07-16,22:24:24,spinach_fet,S,veggie,12.0,July
27350,27350,2015-011811,2015-07-16,22:24:24,bbq_ckn,S,chicken,12.75,July
27351,27351,2015-011811,2015-07-16,22:24:24,thai_ckn,L,chicken,20.75,July
27352,27352,2015-011812,2015-07-17,11:31:14,southw_ckn,S,chicken,12.75,July
27353,27353,2015-011812,2015-07-17,11:31:14,thai_ckn,L,chicken,20.75,July
27354,27354,2015-011813,2015-07-17,11:38:27,prsc_argla,S,supreme,12.5,July
27355,27355,2015-011814,2015-07-17,11:51:00,ital_supr,S,supreme,12.5,July
27356,27356,2015-011815,2015-07-17,12:28:50,four_cheese,L,veggie,17.95,July
27357,27357,2015-011816,2015-07-17,12:32:51,five_cheese,L,veggie,18.5,July
27358,27358,2015-011817,2015-07-17,12:37:41,veggie_veg,S,veggie,12.0,July
27359,27359,2015-011817,2015-07-17,12:37:41,green_garden,M,veggie,16.0,July
27360,27360,2015-011817,2015-07-17,12:37:41,big_meat,S,classic,12.0,July
